scale_factor,config_id,engine,threads,ratio_mode,cpu_ratio,gpu_ratio,request_index,status,result_hash,query_total_ms,cpu_scan_ms,gpu_kernel_ms,h2d_ms,d2h_ms,overlap_wall_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,throughput_rows_per_second,selected_cpu_ratio
1,hybrid-fixed-r0250-t08,hybrid-arrow,8,fixed,0.25,0.75,11,ok,542abf4003633c7c,1.485321,1.429097,0.8253440260887146,0.0,0.02006400004029274,0.8156479999999999,6001215,7243,1500304,4500911,0,212,0,4040348853.88411,0.25
1,hybrid-fixed-r0250-t08,hybrid-arrow,8,fixed,0.25,0.75,12,ok,542abf4003633c7c,1.515615,1.462496,0.8314880132675171,0.0,0.022463999688625336,0.829758,6001215,7243,1500304,4500911,0,212,0,3959590661.216734,0.25
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,3,ok,542abf4003633c7c,2.222843,2.154722,0.6430720090866089,0.0,0.03753599897027016,0.6760730000000001,6001215,7243,2250456,3750759,0,212,0,2699792562.9475403,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,4,ok,542abf4003633c7c,2.181893,2.113561,0.6461439728736877,0.0,0.038176000118255615,0.6795070000000001,6001215,7243,2250456,3750759,0,212,0,2750462557.0548143,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,5,ok,542abf4003633c7c,2.220659,2.149505,0.6512640118598938,0.0,0.036768000572919846,0.6835629999999999,6001215,7243,2250456,3750759,0,212,0,2702447786.895692,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,6,ok,542abf4003633c7c,2.251015,2.182593,0.6369280219078064,0.0,0.03846399858593941,0.669651,6001215,7243,2250456,3750759,0,212,0,2666004002.638809,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,7,ok,542abf4003633c7c,2.250724,2.180951,0.6440960168838501,0.0,0.03680000081658363,0.6768229999999997,6001215,7243,2250456,3750759,0,212,0,2666348694.9088383,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,8,ok,542abf4003633c7c,2.204045,2.137717,0.6355839967727661,0.0,0.027775999158620834,0.6394480000000002,6001215,7243,2250456,3750759,0,212,0,2722818726.477908,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,9,ok,542abf4003633c7c,2.137977,2.06584,0.6369280219078064,0.0,0.02425600029528141,0.6266880000000001,6001215,7243,2250456,3750759,0,212,0,2806959569.72409,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,10,ok,542abf4003633c7c,2.385574,2.314629,0.6481919884681702,0.0,0.03807999938726425,0.6814999999999998,6001215,7243,2250456,3750759,0,212,0,2515627266.2260737,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,11,ok,542abf4003633c7c,2.190815,2.114633,0.6461439728736877,0.0,0.037728000432252884,0.6712259999999999,6001215,7243,2250456,3750759,0,212,0,2739261416.413526,0.375
1,hybrid-fixed-r0375-t08,hybrid-arrow,8,fixed,0.375,0.625,12,ok,542abf4003633c7c,2.205988,2.140851,0.646943986415863,0.0,0.023584000766277313,0.6379150000000005,6001215,7243,2250456,3750759,0,212,0,2720420509.993708,0.375
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,3,ok,542abf4003633c7c,2.594343,2.534825,0.45680001378059387,0.0,0.032287999987602234,0.4905759999999999,6001215,7243,3000608,3000607,0,212,0,2313192588.6438303,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,4,ok,542abf4003633c7c,2.537769,2.483279,0.4615359902381897,0.0,0.03167999908328056,0.4970570000000003,6001215,7243,3000608,3000607,0,212,0,2364760149.5644403,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,5,ok,542abf4003633c7c,2.580863,2.522717,0.4413439929485321,0.0,0.019999999552965164,0.43005700000000013,6001215,7243,3000608,3000607,0,212,0,2325274530.2637143,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,6,ok,542abf4003633c7c,2.580293,2.524309,0.44652798771858215,0.0,0.018880000337958336,0.434933,6001215,7243,3000608,3000607,0,212,0,2325788195.3716106,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,7,ok,542abf4003633c7c,2.53142,2.466894,0.44233599305152893,0.0,0.01929599978029728,0.42390799999999995,6001215,7243,3000608,3000607,0,212,0,2370691153.5817842,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,8,ok,542abf4003633c7c,2.567634,2.506453,0.4620479941368103,0.0,0.031199999153614044,0.48607999999999985,6001215,7243,3000608,3000607,0,212,0,2337254842.395762,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,9,ok,542abf4003633c7c,2.488126,2.428858,0.4433920085430145,0.0,0.020160000771284103,0.43240999999999996,6001215,7243,3000608,3000607,0,212,0,2411941758.576535,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,10,ok,542abf4003633c7c,2.59206,2.537048,0.4556800127029419,0.0,0.03200000151991844,0.4979169999999997,6001215,7243,3000608,3000607,0,212,0,2315229971.5284367,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,11,ok,542abf4003633c7c,2.512923,2.456779,0.44307199120521545,0.0,0.018464000895619392,0.4298359999999999,6001215,7243,3000608,3000607,0,212,0,2388141220.4034905,0.5
1,hybrid-fixed-r0500-t08,hybrid-arrow,8,fixed,0.5,0.5,12,ok,542abf4003633c7c,2.520754,2.466043,0.44646400213241577,0.0,0.02051199972629547,0.4397920000000002,6001215,7243,3000608,3000607,0,212,0,2380722196.612601,0.5
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,3,ok,542abf4003633c7c,3.116847,3.053434,0.23852799832820892,0.0,0.022143999114632607,0.23499900000000018,6001215,7243,3750759,2250456,0,212,0,1925412123.212978,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,4,ok,542abf4003633c7c,3.05778,2.994506,0.24371199309825897,0.0,0.030559999868273735,0.2648220000000001,6001215,7243,3750759,2250456,0,212,0,1962605223.3973665,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,5,ok,542abf4003633c7c,3.070319,3.01066,0.23756800591945648,0.0,0.019936000928282738,0.22576399999999985,6001215,7243,3750759,2250456,0,212,0,1954590060.5116277,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,6,ok,542abf4003633c7c,3.052782,2.994907,0.23244799673557281,0.0,0.01929599978029728,0.2209979999999998,6001215,7243,3750759,2250456,0,212,0,1965818391.224791,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,7,ok,542abf4003633c7c,3.16625,3.097018,0.2303999960422516,0.0,0.018912000581622124,0.20385299999999962,6001215,7243,3750759,2250456,0,212,0,1895369917.0943546,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,8,ok,542abf4003633c7c,3.016448,2.952243,0.23654399812221527,0.0,0.023840000852942467,0.23111199999999998,6001215,7243,3750759,2250456,0,212,0,1989497249.745396,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,9,ok,542abf4003633c7c,3.056247,2.994586,0.2314240038394928,0.0,0.02099199965596199,0.21953500000000004,6001215,7243,3750759,2250456,0,212,0,1963589657.5113204,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,10,ok,542abf4003633c7c,2.973495,2.914608,0.23244799673557281,0.0,0.019039999693632126,0.21700199999999992,6001215,7243,3750759,2250456,0,212,0,2018236116.0856164,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,11,ok,542abf4003633c7c,2.980205,2.918964,0.2449599951505661,0.0,0.0326399989426136,0.27774199999999993,6001215,7243,3750759,2250456,0,212,0,2013692011.1200402,0.625
1,hybrid-fixed-r0625-t08,hybrid-arrow,8,fixed,0.625,0.375,12,ok,542abf4003633c7c,3.163836,3.101865,0.24883200228214264,0.0,0.03209599852561951,0.28649400000000025,6001215,7243,3750759,2250456,0,212,0,1896816080.2266617,0.625
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,3,ok,542abf4003633c7c,3.657718,3.576588,0.11286400258541107,0.0,0.024960000067949295,0.09205599999999992,6001215,7243,4500911,1500304,0,212,0,1640699200.9772213,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,4,ok,542abf4003633c7c,3.716946,3.64513,0.11238399893045425,0.0,0.026464000344276428,0.10324400000000011,6001215,7243,4500911,1500304,0,212,0,1614555336.5585618,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,5,ok,542abf4003633c7c,3.69932,3.623197,0.11587200313806534,0.0,0.023679999634623528,0.092387,6001215,7243,4500911,1500304,0,212,0,1622248142.9019387,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,6,ok,542abf4003633c7c,3.655635,3.579632,0.11673600226640701,0.0,0.023903999477624893,0.09322700000000017,6001215,7243,4500911,1500304,0,212,0,1641634079.9888391,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,7,ok,542abf4003633c7c,3.741853,3.662566,0.12211199849843979,0.0,0.03939199820160866,0.1461380000000001,6001215,7243,4500911,1500304,0,212,0,1603808327.0507956,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,8,ok,542abf4003633c7c,3.657067,3.576849,0.11462400108575821,0.0,0.02518399991095066,0.0927579999999999,6001215,7243,4500911,1500304,0,212,0,1640991264.31099,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,9,ok,542abf4003633c7c,3.613804,3.541175,0.12495999783277512,0.0,0.0379519984126091,0.15527900000000017,6001215,7243,4500911,1500304,0,212,0,1660636548.0806375,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,10,ok,542abf4003633c7c,4.014197,3.927508,0.11660800129175186,0.0,0.02470399998128414,0.08877199999999963,6001215,7243,4500911,1500304,0,212,0,1494997629.6629188,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,11,ok,542abf4003633c7c,3.897624,3.825457,0.12595200538635254,0.0,0.04009599983692169,0.15815400000000013,6001215,7243,4500911,1500304,0,212,0,1539711116.3108602,0.75
1,hybrid-fixed-r0750-t08,hybrid-arrow,8,fixed,0.75,0.25,12,ok,542abf4003633c7c,3.664959,3.58425,0.11980800330638885,0.0,0.03203200176358223,0.12437500000000012,6001215,7243,4500911,1500304,0,212,0,1637457608.6662905,0.75
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,3,ok,542abf4003633c7c,4.129106,4.065904,0.04601600021123886,0.0,0.021888000890612602,0.032838999999999174,6001215,7243,5251063,750152,0,212,0,1453393301.1165128,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,4,ok,542abf4003633c7c,4.357506,4.295473,0.045951999723911285,0.0,0.020608000457286835,0.0318480000000001,6001215,7243,5251063,750152,0,212,0,1377213249.964544,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,5,ok,542abf4003633c7c,4.438125,4.376623,0.05632000043988228,0.0,0.03136000037193298,0.08427400000000063,6001215,7243,5251063,750152,0,212,0,1352196028.728348,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,6,ok,542abf4003633c7c,4.108245,4.035378,0.04608000069856644,0.0,0.02147199958562851,0.025868000000000002,6001215,7243,5251063,750152,0,212,0,1460773395.9391418,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,7,ok,542abf4003633c7c,4.369363,4.301913,0.04742399975657463,0.0,0.021183999255299568,0.03241899999999909,6001215,7243,5251063,750152,0,212,0,1373475950.6133962,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,8,ok,542abf4003633c7c,4.343344,4.282494,0.055296000093221664,0.0,0.03292800113558769,0.08310199999999934,6001215,7243,5251063,750152,0,212,0,1381703820.8348222,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,9,ok,542abf4003633c7c,4.196647,4.128355,0.04899200052022934,0.0,0.023135999217629433,0.034430000000000405,6001215,7243,5251063,750152,0,212,0,1430002332.814745,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,10,ok,542abf4003633c7c,4.26628,4.20595,0.048128001391887665,0.0,0.02304000034928322,0.041069999999999496,6001215,7243,5251063,750152,0,212,0,1406662244.390898,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,11,ok,542abf4003633c7c,4.403854,4.316995,0.05718399956822395,0.0,0.03203200176358223,0.057185000000000485,6001215,7243,5251063,750152,0,212,0,1362718882.1427777,0.875
1,hybrid-fixed-r0875-t08,hybrid-arrow,8,fixed,0.875,0.125,12,ok,542abf4003633c7c,4.341902,4.277687,0.0488319993019104,0.0,0.02271999977529049,0.04086999999999996,6001215,7243,5251063,750152,0,212,0,1382162701.9679394,0.875
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,3,ok,542abf4003633c7c,1.524429,1.465832,0.8077120184898376,0.0,0.02006400004029274,0.7987940000000002,6001215,7243,1572864,4428351,0,212,0,3936696953.416656,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,4,ok,542abf4003633c7c,1.541223,1.481144,0.8256639838218689,0.0,0.038656000047922134,0.8607859999999998,6001215,7243,1572864,4428351,0,212,0,3893800572.6621003,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,5,ok,542abf4003633c7c,1.573571,1.518639,0.8284159898757935,0.0,0.0326399989426136,0.8625470000000002,6001215,7243,1572864,4428351,0,212,0,3813755464.4817424,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,6,ok,542abf4003633c7c,1.440334,1.38349,0.8273919820785522,0.0,0.03315199911594391,0.8593739999999999,6001215,7243,1572864,4428351,0,212,0,4166544009.93103,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,7,ok,542abf4003633c7c,1.529506,1.471921,0.8312960267066956,0.0,0.03270399942994118,0.8641509999999999,6001215,7243,1572864,4428351,0,212,0,3923629590.207557,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,8,ok,542abf4003633c7c,1.613119,1.558889,0.8098880052566528,0.0,0.021568000316619873,0.806144,6001215,7243,1572864,4428351,0,212,0,3720255604.2052693,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,9,ok,542abf4003633c7c,1.564398,1.509326,0.8202239871025085,0.0,0.03283200040459633,0.853094,6001215,7243,1572864,4428351,0,212,0,3836117790.99692,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,10,ok,542abf4003633c7c,1.568714,1.513612,0.8202239871025085,0.0,0.019360000267624855,0.8080169999999998,6001215,7243,1572864,4428351,0,212,0,3825563487.034603,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,11,ok,542abf4003633c7c,1.530347,1.475516,0.8068159818649292,0.0,0.020767999812960625,0.801898,6001215,7243,1572864,4428351,0,212,0,3921473365.191032,0.26209092658736605
1,hybrid-auto-t08,hybrid-arrow,8,auto,0.26209092658736605,0.7379090734126339,12,ok,542abf4003633c7c,1.629034,1.572579,0.8181759715080261,0.0,0.02364799939095974,0.8129549999999999,6001215,7243,1572864,4428351,0,212,0,3683910219.185112,0.26209092658736605
